CustomerID,TenureDays,RecencyDays,Frequency,MonetaryValue
21568,604,4233,2,5149.0818
16316,246,4518,2,5149.0818
21226,567,4284,2,5149.0818
25879,884,4305,2,5147.9962
25985,836,4237,2,5147.9851
25909,839,4282,2,5147.9851
26093,730,4210,2,5146.8801
19196,420,4221,3,5146.8
13273,444,4400,2,5146.5735
16390,320,4434,2,5146.5514
21167,585,4294,2,5146.5514
22850,574,4182,2,5146.5514
21895,599,4236,2,5146.5514
21394,588,4281,2,5146.5514
21183,587,4308,2,5146.5514
25889,890,4304,2,5139.4766
25895,858,4313,2,5138.0622
25969,854,4246,2,5138.0622
25878,906,4305,2,5138.0622
25998,780,4228,2,5138.0622
25964,828,4274,2,5138.0622
25916,857,4275,2,5138.0622
25993,769,4258,2,5136.3826
26003,786,4226,2,5136.3826
26094,731,4228,2,5136.3826
22921,561,4176,2,5135.9102
21169,551,4321,2,5135.9102
16327,259,4508,2,5135.9102
13319,474,4393,2,5135.5014
18626,495,4230,3,5132.446
25955,810,4285,2,5131.4322
25865,901,4345,2,5131.4322
29694,275,4262,4,5131.394
21885,570,4254,2,5129.2471
19311,394,4202,3,5127.4845
25987,806,4237,2,5127.0122
13866,298,4376,2,5126.6614
21987,560,4222,2,5125.9763
16389,348,4429,2,5125.9763
16430,171,4405,2,5125.9763
21874,584,4238,2,5125.9763
13359,647,4223,2,5124.816
22845,596,4174,2,5120.4623
16432,218,4365,2,5120.4623
16560,373,4176,2,5120.4623
21203,580,4295,2,5120.4623
22194,579,4204,2,5120.4623
21956,607,4221,2,5119.3131
21947,592,4225,2,5119.3131
16451,452,4297,2,5119.3131
22196,600,4196,2,5119.3131
16422,386,4352,2,5119.3131
22851,571,4198,2,5119.3131
22180,584,4225,2,5119.3131
21202,578,4295,2,5119.3131
21562,572,4247,2,5119.3131
25863,940,4327,2,5117.3766
25876,912,4304,2,5115.1224
29548,273,4963,4,5112.8067
13468,421,4364,2,5112.3074
25994,793,4255,2,5111.8516
16548,339,4210,2,5110.5284
21168,582,4301,2,5110.5284
21552,588,4271,2,5110.5284
22906,535,4200,2,5110.5284
16391,109,4516,2,5110.5284
16466,457,4264,2,5110.5284
21215,617,4276,2,5110.5284
21877,582,4241,2,5110.5284
21894,557,4258,2,5110.5284
21943,561,4256,2,5110.5284
22203,560,4196,2,5110.5284
21402,574,4275,2,5110.5284
21571,567,4261,2,5110.5284
22905,562,4175,2,5110.5284
21408,571,4289,2,5110.5284
21889,571,4259,2,5110.5284
25984,815,4261,2,5110.4372
26050,777,4213,2,5110.4372
25986,789,4257,2,5110.4372
25977,824,4257,2,5110.4372
25997,779,4235,2,5109.3322
25910,833,4284,2,5109.3322
26005,806,4202,2,5109.3322
25888,875,4322,2,5109.3212
12975,641,4249,2,5103.4785
13348,473,4391,2,5099.611
13529,391,4311,2,5099.4199
26015,756,4232,2,5099.3983
13304,452,4391,2,5096.8264
19197,398,4215,3,5093.7599
13525,348,4394,2,5090.9888
13947,203,4357,2,5088.572
25866,925,4316,2,5087.2212
25970,852,4237,2,5087.2212
25942,857,4272,2,5081.7072
25996,792,4233,2,5081.7072
25952,829,4281,2,5081.7072
25905,884,4286,2,5081.7072
13173,466,4425,2,5080.8039
13907,225,4380,2,5079.1906
13431,456,4370,2,5074.7153
15600,360,4236,2,5072.3916
19884,733,4329,2,5070.2373
27250,342,4259,2,5069.6954
13233,623,4227,2,5069.2014
13429,457,4372,2,5068.671
13997,505,4175,2,5067.9164
13456,411,4384,2,5063.6764
13152,665,4221,2,5063.6764
30033,274,4201,4,5063.2899
13064,620,4261,2,5060.3172
13278,434,4409,2,5059.2674
13403,446,4400,2,5059.2674
13453,435,4366,2,5057.0685
13316,442,4403,2,5057.0685
13384,655,4210,2,5053.7424
13288,450,4393,2,5053.7203
13730,564,4185,2,5050.9799
13400,620,4223,2,5048.1953
13226,691,4205,2,5043.7643
13212,651,4222,2,5043.7643
28419,793,4276,2,5043.7284
19987,728,4350,2,5043.7173
13948,190,4365,2,5041.046
13355,471,4386,2,5037.1785
12949,633,4257,2,5037.1674
13280,436,4411,2,5037.1674
13174,448,4435,2,5037.1674
13895,257,4382,2,5037.1674
13202,453,4439,2,5037.1674
13325,478,4387,2,5037.1674
13462,596,4195,2,5036.6039
19988,740,4307,2,5033.7944
28394,909,4302,2,5033.7944
28395,925,4281,2,5032.6784
13733,552,4195,2,5031.6424
12980,455,4440,2,5030.5374
27459,305,4242,2,5030.1018
12934,459,4434,2,5029.4435
16308,686,4177,2,5029.4324
13520,254,4477,2,5029.2524
13526,338,4365,2,5027.4844
11598,378,4451,2,5026.3131
13911,269,4357,2,5026.1174
13247,643,4213,2,5026.1174
13905,247,4354,2,5026.1174
13949,186,4354,2,5026.1174
13385,629,4217,2,5026.0953
13912,205,4384,2,5025.5649
13353,617,4230,2,5024.9903
13653,388,4378,2,5024.2058
13340,457,4394,2,5023.9074
27452,335,4238,2,5021.639
19874,763,4344,2,5021.6173
13357,657,4207,2,5020.935
29927,639,4201,7,5020.0276
13315,434,4410,2,5018.3935
27281,325,4245,2,5017.219
27294,314,4257,2,5017.219
11587,131,4435,2,5017.118
28393,917,4321,2,5016.1034
28418,838,4269,2,5016.1034
16287,654,4200,2,5015.421
13446,475,4364,2,5012.8906
13443,459,4371,2,5012.8795
13886,311,4363,2,5012.8795
13224,487,4391,2,5012.316
19298,345,4223,3,5011.4817
28420,814,4248,2,5010.5784
13865,312,4375,2,5009.5424
13447,448,4366,2,5009.5424
13487,386,4364,2,5009.5424
13433,449,4373,2,5009.5424
13279,476,4391,2,5009.5424
19829,880,4326,2,5009.4623
27455,332,4236,2,5008.9315
27542,357,4202,2,5008.9315
13725,550,4180,2,5008.4374
13083,469,4420,2,5008.4374
13528,405,4303,2,5006.7988
20023,665,4285,2,5006.1694
13527,371,4339,2,5004.5873
13524,300,4428,2,5004.2684
13994,395,4281,2,5004.2684
13324,457,4405,2,5002.0947
13449,458,4370,2,5001.8074
13910,250,4370,2,5001.8074
13700,581,4174,2,5001.0339
13382,466,4391,2,5001.0339
21266,510,4172,2,5000.2005
19058,326,4212,2,4999.5532
26695,443,4271,2,4999.5279
13161,681,4210,2,4998.5035
13734,547,4196,2,4997.3653
13378,457,4412,2,4997.3653
27092,372,4283,2,4994.0029
27570,339,4222,2,4992.909
27296,313,4257,2,4992.909
26328,477,4317,2,4992.5539
26638,449,4289,2,4992.5539
13237,440,4413,2,4990.7685
13735,573,4172,2,4990.7685
13286,471,4388,2,4990.7685
13367,431,4411,2,4990.7685
27527,309,4241,2,4989.0415
27450,322,4249,2,4989.0415
26536,505,4264,2,4989.0415
13521,226,4500,2,4988.8205
12930,467,4422,2,4987.796
12922,649,4234,2,4987.4314
13326,471,4394,2,4985.2656
13243,477,4387,2,4985.2545
13383,642,4227,2,4985.2545
13903,245,4382,2,4985.2545
13477,425,4356,2,4985.2545
13976,173,4368,2,4985.2545
13298,454,4396,2,4985.2545
13238,477,4386,2,4985.2545
16250,680,4172,2,4985.2545
15578,349,4236,2,4983.4391
26610,434,4293,2,4982.975
27093,344,4287,2,4982.975
26609,454,4277,2,4982.975
12947,666,4235,2,4980.8124
13269,652,4205,2,4980.8124
16696,762,4468,2,4979.9699
17064,789,4403,2,4979.9699
13807,644,4442,2,4979.9699
26708,437,4281,2,4977.4279
27540,319,4228,2,4977.4279
13225,689,4202,2,4976.746
13712,592,4183,2,4976.746
11346,133,4492,2,4975.8684
27017,418,4265,2,4974.8628
13214,667,4222,2,4974.2156
12942,459,4431,2,4974.2156
13904,244,4358,2,4974.2156
13165,666,4220,2,4974.2156
13464,423,4367,2,4974.2156
13438,466,4372,2,4974.2156
13210,680,4220,2,4974.2156
13190,475,4415,2,4974.2156
13250,441,4408,2,4974.2156
13442,459,4363,2,4973.4089
13482,614,4193,2,4973.4089
13726,547,4187,2,4973.4089
13062,662,4240,2,4973.0774
13492,393,4357,2,4973.0774
13177,450,4423,2,4970.8785
13283,466,4398,2,4970.8785
13346,439,4412,2,4970.8785
13426,430,4405,2,4970.8785
13277,440,4413,2,4970.8785
13354,439,4405,2,4970.8785
13897,229,4374,2,4970.8785
13436,449,4379,2,4970.8785
13178,462,4428,2,4970.8785
26201,575,4315,2,4970.7979
17050,810,4400,2,4968.3342
19989,710,4321,2,4967.5055
20000,702,4301,2,4967.5055
20007,691,4292,2,4967.5055
12816,360,4216,2,4965.8902
27201,388,4236,2,4964.3764
13519,187,4535,2,4964.1554
13203,434,4438,2,4963.1435
13248,646,4224,2,4963.1435
15214,326,4257,2,4962.422
27096,365,4264,2,4961.98
27460,312,4236,2,4961.98
27541,326,4232,2,4961.98
27572,346,4210,2,4961.98
27117,374,4237,2,4961.98
27273,350,4241,2,4961.98
26534,481,4292,2,4961.98
27279,319,4260,2,4961.98
27407,351,4242,2,4961.98
26611,466,4276,2,4961.98
27573,341,4219,2,4961.98
27447,345,4253,2,4961.98
27427,326,4242,2,4961.98
26245,561,4312,2,4961.98
26642,449,4293,2,4961.98
27418,331,4249,2,4961.98
27568,316,4224,2,4961.98
16155,348,4212,2,4960.973
26342,475,4318,2,4960.864
26313,516,4305,2,4958.3099
26603,467,4273,2,4958.3099
12923,625,4259,2,4957.6295
16596,254,4302,2,4957.6295
11576,98,4452,2,4957.4827
15588,357,4236,2,4957.1055
15789,355,4209,2,4957.1055
27571,327,4211,2,4955.35
27287,336,4237,2,4955.35
26301,547,4308,2,4955.35
27449,341,4256,2,4952.7628
26727,413,4292,2,4952.7628
17045,791,4424,2,4951.2067
17332,1000,4188,2,4951.2067
17257,921,4268,2,4951.2067
29274,821,4258,2,4949.9802
13292,463,4388,2,4949.121
13736,558,4181,2,4949.121
13702,566,4196,2,4949.121
26325,517,4298,2,4948.6979
26718,428,4282,2,4948.6979
12863,356,4201,2,4948.5764
13461,442,4368,2,4946.5906
13419,449,4410,2,4946.5906
13362,658,4207,2,4946.5906
13351,444,4406,2,4946.5906
13724,546,4192,2,4946.5906
12500,368,4287,2,4945.2945
21311,504,4174,2,4942.199
12218,335,4419,2,4941.9685
16663,724,4491,2,4941.2728
16691,744,4462,2,4941.2728
17229,859,4339,2,4941.2728
17312,973,4218,2,4941.2728
28885,495,4199,2,4940.3331
12237,350,4381,2,4939.7806
15227,354,4233,2,4938.8619
27537,301,4259,2,4938.764
26532,471,4284,2,4938.764
26539,487,4280,2,4938.7293
26491,470,4300,2,4938.7293
15586,307,4262,2,4938.6535
15215,331,4249,2,4937.7569
26530,454,4302,2,4937.3149
27446,339,4245,2,4937.3149
26490,480,4315,2,4937.3149
27103,363,4271,2,4937.3149
26247,586,4303,2,4937.3149
26602,449,4291,2,4937.3149
26684,451,4285,2,4937.3149
27543,339,4217,2,4937.3149
26338,504,4294,2,4937.3149
27274,327,4246,2,4937.3149
26537,493,4268,2,4937.3149
27453,323,4260,2,4937.3149
27199,387,4240,2,4937.3149
27539,333,4206,2,4937.3149
26540,464,4286,2,4937.3149
27104,399,4252,2,4937.3149
26703,427,4276,2,4937.3149
17326,945,4231,2,4936.8749
14827,796,4189,2,4936.8528
17046,797,4416,2,4936.8528
26723,429,4264,2,4936.1989
30085,639,4232,8,4936.1176
15716,321,4255,2,4936.0994
15180,380,4239,2,4935.3606
15152,382,4240,2,4933.348
27569,353,4202,2,4933.25
26324,529,4303,2,4933.25
27097,361,4289,2,4933.25
27114,343,4262,2,4933.25
26641,472,4271,2,4933.25
26538,492,4268,2,4933.25
26511,464,4294,2,4933.25
26320,545,4295,2,4933.25
27116,382,4236,2,4933.25
20051,684,4172,3,4933.0184
12860,251,4328,2,4932.8176
11410,83,4499,2,4932.7955
27439,326,4249,2,4930.6849
27521,284,4255,2,4930.6849
12827,339,4218,2,4929.8466
12856,251,4370,2,4928.7195
12736,363,4255,2,4928.7195
11546,100,4463,2,4928.7195
12846,332,4212,2,4928.7195
15596,334,4237,2,4928.3423
26487,476,4317,2,4924.0328
26292,529,4317,2,4924.0328
27574,325,4223,2,4924.0328
26694,412,4290,2,4924.0328
26319,513,4301,2,4924.0328
27195,367,4248,2,4923.3161
26339,473,4319,2,4923.3161
27106,384,4257,2,4923.3161
26705,442,4263,2,4923.3161
27107,418,4239,2,4923.3161
27291,362,4236,2,4923.3161
26650,463,4269,2,4923.3161
26728,410,4291,2,4922.8836
26293,575,4296,2,4922.8836
12270,382,4343,2,4922.298
15785,335,4231,2,4922.0564
11572,89,4467,2,4917.6585
15722,352,4225,2,4915.668
15181,362,4255,2,4915.4595
15221,347,4239,2,4914.896
12386,337,4348,2,4914.3435
27105,407,4246,2,4914.0989
27440,348,4246,2,4914.0989
27280,326,4261,2,4914.0989
15751,338,4206,2,4913.2716
15207,393,4234,2,4913.2716
15178,361,4248,2,4911.7894
15179,379,4241,2,4911.6031
14138,729,4380,2,4910.8632
15802,330,4211,2,4910.6955
15723,383,4204,2,4910.6955
15204,373,4246,2,4910.6955
11409,72,4506,2,4910.6955
15733,338,4219,2,4910.1209
13557,223,4327,2,4909.9345
15788,320,4228,2,4909.9345
17255,901,4286,2,4908.6753
26326,534,4294,2,4908.5849
27288,350,4235,2,4908.5849
26604,460,4275,2,4908.5849
27295,324,4254,2,4908.5849
26729,446,4269,2,4908.5849
26698,410,4282,2,4908.5849
15756,316,4224,2,4907.7356
12713,379,4236,2,4907.7245
11336,100,4529,2,4907.7245
15184,349,4260,2,4907.7245
14824,753,4221,2,4907.5813
12712,350,4266,2,4907.3694
12484,331,4301,2,4907.3473
15590,338,4233,2,4906.2534
12521,354,4267,2,4904.4095
12475,354,4299,2,4904.4095
20375,575,4225,2,4904.4095
11614,330,4439,2,4904.0544
11378,120,4489,2,4902.2106
12275,380,4323,2,4901.0945
21272,506,4172,2,4901.0945
15205,382,4234,2,4899.2271
27073,402,4281,2,4898.651
26649,486,4263,2,4898.651
26327,512,4308,2,4898.651
27074,395,4286,2,4898.651
17247,876,4320,2,4898.1557
28674,638,4482,2,4895.2495
15719,341,4231,2,4894.673
15601,328,4245,2,4894.673
12826,364,4214,2,4893.3485
12768,584,4335,2,4891.5478
17277,925,4251,2,4891.5478
16701,761,4455,2,4891.5478
17069,839,4355,2,4891.5478
17249,927,4265,2,4891.5478
15734,338,4202,2,4891.1827
17288,916,4260,2,4890.9953
11379,147,4477,2,4890.7944
15808,350,4212,2,4888.6065
15799,336,4217,2,4887.8345
15587,335,4242,2,4887.8345
12825,371,4209,2,4883.0594
12213,327,4443,2,4883.0594
17079,811,4373,2,4881.6138
17056,792,4392,2,4881.6138
17065,840,4360,2,4881.6138
17071,839,4365,2,4881.6138
14149,743,4299,2,4881.6138
17293,937,4239,2,4881.6138
16712,802,4429,2,4881.6138
12766,532,4378,2,4881.5917
12276,380,4337,2,4880.0995
15754,349,4212,2,4880.0995
15725,348,4226,2,4880.0995
15589,310,4259,2,4880.0995
12501,346,4282,2,4880.0995
12495,334,4304,2,4880.0995
12546,334,4286,2,4880.0995
12229,350,4391,2,4879.326
15797,339,4227,2,4879.326
11406,97,4494,2,4878.6173
14838,770,4176,2,4878.2657
28871,671,4414,2,4878.122
12855,248,4372,2,4877.8453
15764,337,4221,2,4876.7956
11340,67,4532,2,4876.4294
16159,367,4177,2,4874.8729
15717,362,4222,2,4874.562
12852,334,4226,2,4874.562
15752,351,4206,2,4871.6021
20470,574,4218,2,4871.6021
20665,542,4188,2,4871.4569
14167,724,4315,2,4869.4478
16708,796,4419,2,4869.4478
13808,718,4391,2,4869.4478
14148,712,4314,2,4869.4478
20708,495,4193,2,4869.0716
12850,306,4232,2,4869.0606
11578,103,4463,2,4869.0606
12829,353,4204,2,4868.6944
13842,737,4362,2,4867.2267
17259,949,4242,2,4867.2267
11345,70,4534,2,4866.5176
16176,371,4196,2,4866.5065
15755,319,4222,2,4866.5065
11492,374,4484,2,4866.5065
12735,362,4256,2,4866.5065
16169,350,4201,2,4866.5065
15225,360,4237,2,4863.5577
12479,349,4303,2,4863.5577
12228,333,4393,2,4863.5466
12266,359,4373,2,4863.5466
12487,335,4307,2,4863.5466
12230,359,4369,2,4863.1694
20483,596,4176,2,4862.0644
28840,627,4473,2,4861.0056
15753,343,4213,2,4860.9815
15218,308,4261,2,4860.9815
15219,328,4260,2,4860.9815
15800,363,4203,2,4860.9815
29238,793,4274,2,4859.9006
13778,628,4509,2,4859.5138
14147,739,4315,2,4859.5138
14797,763,4236,2,4859.5138
14834,761,4191,2,4859.5138
14139,727,4357,2,4859.5138
13789,609,4527,2,4859.5138
14822,777,4207,2,4859.5138
14709,725,4283,2,4859.5138
14769,758,4260,2,4859.5138
13790,628,4500,2,4859.5138
14137,733,4354,2,4859.5138
14140,758,4350,2,4859.5138
14541,742,4272,2,4859.5138
29279,789,4247,2,4859.326
12861,230,4346,2,4855.4344
15185,380,4247,2,4855.0381
12858,338,4211,2,4855.0381
15729,332,4206,2,4855.0381
28842,647,4463,2,4854.906
13561,217,4349,2,4854.6609
15726,376,4212,2,4854.6609
13774,588,4529,2,4853.9778
17295,960,4232,2,4853.9778
14823,787,4203,2,4853.9778
12839,242,4374,2,4853.1802
15171,368,4258,2,4853.1802
21348,466,4189,2,4853.1802
17320,999,4205,2,4852.8728
15597,337,4240,2,4852.5077
15182,370,4234,2,4852.5077
11570,354,4461,2,4852.5077
15170,357,4254,2,4852.5077
15226,340,4244,2,4852.5077
16157,321,4227,2,4852.5077
14800,787,4232,2,4851.7125
11571,98,4455,2,4851.701
29255,803,4280,2,4850.497
29032,728,4372,2,4850.497
29252,790,4264,2,4850.497
29111,729,4376,2,4850.497
17328,1011,4194,2,4848.4528
17242,901,4302,2,4847.8892
16180,343,4196,2,4846.937
16675,744,4487,2,4845.4582
17240,869,4313,2,4845.4582
29264,817,4256,2,4844.972
15192,374,4253,2,4844.4065
15220,334,4237,2,4844.4065
12857,273,4354,2,4844.4065
11590,173,4391,2,4844.3955
12747,317,4251,2,4844.3955
17241,884,4301,2,4842.9388
17278,922,4261,2,4842.9388
17299,981,4216,2,4842.9388
17248,903,4290,2,4842.9388
17048,820,4394,2,4842.9388
14789,757,4245,2,4842.9278
14801,773,4220,2,4842.9278
11583,108,4436,2,4841.4356
12225,361,4399,2,4841.4356
15135,343,4262,2,4841.4356
11613,346,4420,2,4841.4356
15801,336,4203,2,4841.423
28673,621,4494,2,4840.0106
13836,754,4359,2,4839.9443
14772,768,4237,2,4839.9443
14795,772,4248,2,4839.9443
13829,692,4409,2,4839.9443
17246,898,4300,2,4839.9443
15767,317,4227,2,4838.8926
15784,333,4218,2,4838.8926
11582,106,4452,2,4838.8815
12624,346,4265,2,4838.8815
11339,110,4509,2,4838.8815
12499,348,4295,2,4838.8815
12388,373,4302,2,4838.8815
15150,339,4260,2,4838.8815
16707,775,4438,2,4837.4138
16664,720,4504,2,4837.4138
12232,372,4373,2,4835.9216
15732,338,4215,2,4835.9216
15228,328,4248,2,4834.4394
29138,717,4367,2,4833.9441
29222,767,4305,2,4833.9441
21138,492,4196,2,4830.373
28667,619,4524,2,4829.5241
24666,704,4213,2,4829.5241
17510,990,4182,2,4828.5628
24759,718,4198,2,4828.397
15765,327,4216,2,4827.8426
13562,194,4348,2,4827.8426
11564,396,4457,2,4827.8426
16158,334,4225,2,4827.8426
15595,342,4256,2,4827.8426
11588,164,4402,2,4827.8426
15793,346,4202,2,4827.8426
15183,375,4243,2,4827.4131
15145,392,4235,2,4827.4131
24664,601,4303,2,4827.281
12226,348,4412,2,4826.7044
12548,317,4293,2,4826.7044
12854,247,4378,2,4825.5552
15585,327,4247,2,4825.5552
12813,386,4207,2,4825.5552
15143,374,4253,2,4824.8827
15223,339,4252,2,4824.8827
12867,373,4181,2,4824.8827
12378,352,4328,2,4824.8827
15757,339,4202,2,4824.8827
15786,320,4218,2,4824.5055
29167,756,4324,2,4823.1483
19454,796,4174,3,4822.1076
17256,908,4268,2,4820.8278
17504,961,4196,2,4820.8278
15724,383,4208,2,4816.7705
12833,313,4228,2,4816.7705
13795,668,4472,2,4815.3138
29960,274,4201,4,4814.2344
14803,746,4231,2,4813.0596
17294,972,4225,2,4813.0596
16662,717,4517,2,4813.0596
13844,707,4381,2,4813.0596
14819,775,4209,2,4813.0596
29223,742,4314,2,4812.9491
29278,830,4242,2,4812.9491
28854,684,4406,2,4812.9491
28859,710,4385,2,4812.9491
29237,744,4310,2,4812.9491
29048,742,4362,2,4812.9491
29019,713,4381,2,4812.9491
28770,647,4485,2,4812.9491
29242,776,4282,2,4812.9491
28847,670,4432,2,4812.9491
28869,677,4410,2,4812.9491
28672,614,4524,2,4812.9491
24671,723,4189,2,4811.8331
12853,255,4356,2,4811.2565
12231,372,4361,2,4811.2565
19439,777,4198,3,4806.6266
29128,725,4382,2,4806.3191
24496,548,4379,2,4806.3191
17334,992,4193,2,4804.2749
17047,790,4442,2,4804.2749
17258,927,4260,2,4804.2749
17232,832,4348,2,4804.2749
17049,810,4397,2,4804.2749
12764,475,4440,2,4804.2749
17055,808,4394,2,4804.2749
17233,832,4350,2,4804.2749
19476,767,4191,3,4802.7923
15591,349,4245,2,4802.748
15144,369,4253,2,4800.2176
11561,386,4464,2,4800.2176
11382,105,4487,2,4800.2176
15576,332,4240,2,4800.2176
11577,81,4463,2,4800.2176
11605,357,4475,2,4800.2176
16156,322,4216,2,4800.2176
11470,396,4482,2,4800.2176
15151,373,4239,2,4800.2176
29168,733,4330,2,4799.667
29239,793,4269,2,4799.667
24757,734,4172,2,4799.667
19438,812,4198,3,4793.3776
28678,629,4492,2,4793.0039
28844,636,4452,2,4793.0039
21980,564,4240,2,4789.7441
17824,245,4383,2,4789.7441
28870,681,4408,2,4789.7331
29174,746,4334,2,4789.7331
28841,631,4458,2,4789.7331
29203,708,4348,2,4789.7331
29011,753,4361,2,4789.7331
29166,689,4382,2,4789.7331
29201,710,4352,2,4789.7331
29175,706,4347,2,4789.7331
24431,519,4402,2,4789.7331
24392,482,4432,2,4784.2191
29258,790,4264,2,4784.2191
28769,631,4491,2,4784.2191
24418,497,4417,2,4784.2191
29275,817,4261,2,4784.2191
28828,646,4459,2,4784.2191
29276,830,4240,2,4784.2191
29236,779,4296,2,4784.2191
24344,471,4477,2,4784.2191
19365,914,4179,3,4775.6866
28671,625,4516,2,4774.2852
28845,692,4416,2,4774.2852
29204,730,4346,2,4774.2852
29221,714,4350,2,4774.2852
29261,813,4248,2,4774.2852
28846,639,4445,2,4774.2852
29004,720,4387,2,4774.2852
29044,717,4379,2,4774.2852
29202,737,4333,2,4774.2852
29225,746,4307,2,4774.2852
29265,801,4252,2,4774.2852
19339,962,4216,3,4769.0676
19420,862,4194,3,4767.9406
19340,955,4192,3,4766.8466
19364,939,4199,3,4765.7637
30064,731,4201,6,4748.4513
19453,778,4186,3,4716.0277
20993,511,4420,2,4709.5543
14945,438,4523,2,4707.5653
17513,626,4523,2,4707.5653
16944,155,4531,2,4700.4601
17779,406,4181,3,4696.4793
19325,1002,4216,3,4690.9662
22951,275,4452,2,4687.7526
20160,512,4481,2,4682.1282
22178,582,4217,2,4677.8187
20818,444,4460,2,4674.9567
21192,580,4302,2,4673.3987
20816,454,4459,2,4672.7357
24598,370,4191,2,4672.2826
22230,853,4266,2,4666.6692
16570,41,4516,2,4662.3487
23408,354,4361,2,4661.7962
17741,193,4450,2,4660.1166
18906,545,4536,2,4660.0282
20823,460,4443,2,4659.5088
14978,543,4366,2,4651.1771
22958,558,4178,2,4650.1826
17898,239,4334,2,4650.1826
23421,389,4326,2,4650.1826
21189,563,4311,2,4650.1826
23665,405,4245,2,4649.0887
24303,311,4258,2,4649.0887
22940,220,4529,2,4649.0887
20418,461,4478,2,4649.0003
15050,552,4353,2,4647.8953
17873,290,4338,2,4644.6687
23538,329,4336,2,4639.1547
17742,204,4444,2,4639.1547
21229,571,4271,2,4639.1547
21976,564,4244,2,4639.1547
23645,381,4297,2,4639.1547
16493,1072,4180,2,4637.9613
20990,477,4433,2,4636.8232
17980,320,4243,2,4634.7347
17086,183,4490,2,4634.7347
22988,537,4194,2,4634.7347
14967,557,4389,2,4634.6242
24371,360,4230,2,4634.1712
20994,489,4442,2,4631.8507
14927,436,4510,2,4630.2042
22748,906,4173,2,4628.0053
21710,1023,4221,2,4626.8892
20814,453,4461,2,4625.7842
18902,553,4511,2,4625.7842
22114,821,4384,2,4622.4692
16685,1037,4190,2,4622.4692
14979,540,4381,2,4622.4692
24661,420,4509,2,4620.8449
20819,467,4462,2,4620.8449
17651,540,4205,3,4619.1514
24481,370,4184,2,4618.1597
17777,222,4377,2,4618.1597
23659,357,4272,2,4618.1597
17107,165,4498,2,4618.1597
22937,538,4182,2,4618.1597
23534,324,4339,2,4618.1597
22954,289,4452,2,4618.1597
23432,346,4338,2,4618.1597
24367,353,4217,2,4618.1597
20983,498,4418,2,4617.4967
15055,597,4334,2,4616.9663
20423,492,4454,2,4616.4028
17778,417,4192,3,4614.212
24480,376,4181,2,4614.0491
21984,569,4228,2,4614.0491
16484,1018,4228,2,4613.9607
17629,131,4499,2,4611.5187
22934,541,4189,2,4611.5187
24378,362,4206,2,4611.5187
22938,537,4189,2,4611.5187
16345,1001,4244,2,4611.4303
14990,568,4363,2,4611.375
18203,920,4214,2,4610.3363
21230,593,4270,2,4609.6402
17512,628,4530,2,4608.4468
22907,538,4207,2,4607.1097
21191,597,4300,2,4607.1097
